111111kkkkkk,.0200
111111llllll,.0200
111111mmmmmm,.0200
111111nnnnnn,.0200
111111oooooo,.0200
111111pppppp,.0200
111111qqqqqq,.0200
111111rrrrrr,.0200
111111ssssss,.0200
111111tttttt,.0200
111111uuuuuu,.0200
111111vvvvvv,.0200
111111wwwwww,.0200
111111xxxxxx,.0200
111111yyyyyy,.0200
111111zzzzzz,.0200
111112111112,.0200
111113111113,.0200
111114111114,.0200
111115111115,.0200
11111aa11111,.0200
11111bb11111,.0200
11111cc11111,.0200
11111dd11111,.0200
11111ee11111,.0200
11111ff11111,.0200
11111gg11111,.0200
11111hh11111,.0200
11111ii11111,.0200
11111jj11111,.0200
11111kk11111,.0200
11111ll11111,.0200
11111mm11111,.0200
11111nn11111,.0200
11111ok11111,.0200
11111ok22222,.0200
11111oo11111,.0200
11111pp11111,.0200
11111qq11111,.0200
11111rr11111,.0200
11111ss11111,.0200
11111tt11111,.0200
11111uu11111,.0200
11111vs22222,.0002
11111vs33333,.0002
11111vs55555,.0002
11111vv11111,.0200
11111ww11111,.0200
11111xx11111,.0200
11111yy11111,.0200
11111zz11111,.0200
111122223333,106.0000
111133335555,30.6000
1111aaaa5555,1.0000
1111ok1111ok,.0200
111222111222,.5100
111222222111,1.0000
111222333444,14.4000
111222333555,.5100
111christmas,.0200
111judson111,1001.0000
111teloos111,2500.0000
11222aaazzzz,1.0000
112345543211,1.0000
11domiscd111,2.0191
11times1is11,101.0000
121212121212,11.9298
122222122222,.0200
122333444555,30.6000
123111222333,30.6000
123123123123,.0200
123333333333,.5100
123412341234,.0002
123451234511,.5100
123451234512,.0200
123451234555,1.0000
1234512345go,.0002
1234512345hi,.0002
1234512telos,1.0000
123455554321,1.0000
123455555555,.5100
12345aa12345,.0200
12345aaaaaaa,.0200
12345abcdefg,.0200
12345bb12345,.0200
12345bbbbbbb,.0200
12345cc12345,.0200
12345ccccccc,.0200
12345chenche,1.1847
12345chinese,.0002
12345dd12345,.0200
12345ddddddd,.0200
12345ee12345,.0200
12345eeeeeee,.0200
12345ff12345,.0200
12345fffffff,.0200
12345gg12345,.0200
12345ggggggg,.0200
12345guiyang,.0002
12345hh12345,.0200
12345hhhhhhh,.0200
12345ii12345,.0200
12345iiiiiii,.0200
12345jiangsu,.0002
12345jj12345,.0200
12345jjjjjjj,.0200
12345kk12345,.0200
12345kkkkkkk,.0200
12345liuqiba,2941.3992
12345ll12345,.0200
12345lllllll,.0200
12345mm12345,.0200
12345mmmmmmm,.0200
12345nn12345,.0200
12345nnnnnnn,.0200
12345oo12345,.0200
12345oo54321,.0002
12345ooooooo,.0200
12345pp12345,.0200
12345ppppppp,.0200
12345qq12345,.0200
12345qqqqqqq,.0200
12345rr12345,.0200
12345rrrrrrr,.0200
12345ss12345,.0200
12345sssssss,.0200
12345sunweng,1.0000
12345tianjin,.0002
12345tt12345,.0200
12345ttttttt,.0200
12345uu12345,.0200
12345uuuuuuu,.0200
12345vs54321,.0002
12345vv12345,.0200
12345vvvvvvv,.0200
12345wenzhou,.0002
12345ww12345,.0200
12345wwwwwww,.0200
12345xx12345,.0200
12345xx54321,.0002
12345xxxxxxx,.0200
12345yy12345,.0200
12345yyyyyyy,.0200
12345zz12345,.0200
12345zzzzzzz,.0200
1234changsha,.0002
1234kaka1234,31304.2000
1234lijunhua,1.0000
1234oooo1234,.0002
1234qqqqqqqq,1.0000
1234shanghai,.0002
1234tongmeng,1.0000
1234xiaob321,.0200
1234xxxx1234,.0002
1234zhejiang,.0002
123512351235,.5100
123aaaaaaaaa,.0200
123abc123abc,.0200
123bbbbbbbbb,.0200
123ccccccccc,.0200
123chongqing,.0002
123christmas,.0200
123ddddddddd,.0200
123eeeeeeeee,.0200
123fffffffff,.0200
123ggggggggg,.0200
123guangdong,.0002
123guangzhou,.0002
123hhhhhhhhh,.0200
123iiiiiiiii,.0200
123jjjjjjjjj,.0200
123kkkkkkkkk,.0200
123lllllllll,.0200
123mmmmmmmmm,.0200
123nnnnnnnnn,.0200
123ooooooooo,.0200
123ppppppppp,.0200
123qqqqqqqqq,.0200
123rrrrrrrrr,.0200
123sssssssss,.0200
123ttttttttt,.0200
123uuuuuuuuu,.0200
123vvvvvvvvv,.0200
123wallet123,1.0000
123wjxlhz123,1.0000
123wwwwwwwww,.0200
123xiangqian,.0200
123xingguoda,1.0000
123xxxxxxxxx,.0200
123yyyyyyyyy,.0200
123zzzzzzzzz,.0200
12charsagain,.0200
12sb12sb12sb,1.0000
12telostelos,1.0000
131413141314,.0002
1314iloveyou,.0002
1314love1314,.0002
1314shanghai,.0002
132435132435,974921.7153
133333133333,.0200
135111333555,40.6000
144444144444,.0200
155555155555,.0200
1aaaaaaaaaaa,.0200
1bbbbbbbbbbb,.0200
1ccccccccccc,.0200
1chinachina1,1.0000
1crljh3t3quw,1.0000
1cryptolions,.0200
1cuentalbert,1.0000
1ddddddddddd,.0200
1eeeeeeeeeee,.0200
1eisibg3teyu,1.0000
1fallnstar4u,3.0000
1fffffffffff,.0200
1freeaccount,1.0000
1frqerfop121,.0200
1ggggggggggg,.0200
1gukae5eosda,201.0000
1hellofadrug,1299.3823
1hhhhhhhhhhh,.0200
1idsrjzlgu3d,1.0000
1iiiiiiiiiii,.0200
1jjjjjjjjjjj,.0200
1justjustice,9.0000
1k51fenero32,1.0000
1kkkkkkkkkkk,.0200
1lllllllllll,.0200
1mmmmmmmmmmm,.0200
1my1moxesfqb,1.0000
1nnnnnnnnnnn,.0200
1oleghornet1,42.8692
1oo1oo1oo1oo,.0002
1ooo1ooo1ooo,.0002
1ooooo1ooooo,.0002
1ooooooooooo,110.6000
1photography,.4000
1ppppppppppp,.0200
1proxy4girls,12.8800
1proxy4women,12.7800
1proxy4youth,12.9800
1qqqqqqqqqqq,.0200
1rrrrrrrrrrr,.0200
1som1com5zqs,1.0000
1sssssssssss,.0200
1t1p1a1w1e1l,25.2000
1telosbarbra,135.3333
1telostelos1,1.0000
1telostomoon,251.2058
1teloswallet,.2000
1trek4health,300.0000
1ttttttttttt,.0200
1uuuuuuuuuuu,.0200
1vatingagent,.0200
1vvvvvvvvvvv,.0200
1worldworld1,1.0000
1wwwwwwwwwww,.0200
1xxxxxxxxxxx,.0200
1yyyyyyyyyyy,.0200
1zzzzzzzzzzz,.0200
211111211111,.0200
21zephyr1111,36178.2187
21zephyr1.tf,10.0000
21zephyr2.tf,10.0000
222221222221,.0200
222222111111,.0200
222222222222,0
222222222223,1.0000
22222222222a,.0200
22222222222b,.0200
22222222222c,.0200
22222222222d,.0200
22222222222e,.0200
22222222222f,.0200
22222222222g,.0200
22222222222h,.0200
22222222222i,.0200
22222222222j,.0200
22222222222k,.0200
22222222222l,.0200
22222222222m,.0200
22222222222n,.0200
22222222222o,.0200
22222222222p,.0200
22222222222q,.0200
22222222222r,.0200
22222222222s,.0200
22222222222t,.0200
22222222222u,.0200
22222222222v,.0200
22222222222w,.0200
22222222222x,.0200
22222222222y,.0200
22222222222z,.0200
2222222222aa,.0200
2222222222bb,.0200
2222222222cc,.0200
2222222222dd,.0200
2222222222ee,.0200
2222222222ff,.0200
2222222222gg,.0200
2222222222hh,.0200
2222222222ii,.0200
2222222222jj,.0200
2222222222kk,.0200
2222222222ll,.0200
2222222222mm,.0200
2222222222nn,.0200
2222222222ok,.0200
2222222222oo,.0200
2222222222pp,.0200
2222222222qq,.0200
2222222222rr,.0200
2222222222ss,.0200
2222222222tt,.0200
2222222222uu,.0200
2222222222vv,.0200
2222222222ww,.0200
2222222222xx,.0200
2222222222yy,.0200
2222222222zz,.0200
222222222aaa,.0200
222222222bbb,.0200
222222222ccc,.0200
222222222ddd,.0200
222222222eee,.0200
222222222ggg,.0200
222222222hhh,.0200
222222222iii,.0200
222222222jjj,.0200
222222222kkk,.0200
222222222lll,.0200
222222222mmm,.0200
222222222nnn,.0200
222222222ooo,.0200
222222222ppp,.0200
222222222qqq,.0200
222222222rrr,.0200
222222222sss,.0200
222222222ttt,.0200
222222222uuu,.0200
222222222vvv,.0200
222222222www,.0200
222222222xxx,.0200
222222222yyy,.0200
222222222zzz,.0200
222222333333,.2000
222222444444,.0200
222222555555,.0200
222222aaaaaa,.0200
222222bbbbbb,.0200
222222cccccc,.0200
222222dddddd,.0200
222222eeeeee,.0200
222222ffffff,.0200
222222gggggg,.0200
222222hhhhhh,.0200
222222iiiiii,.0200
222222jjjjjj,.0200
222222kkkkkk,.0200
222222llllll,.0200
222222mmmmmm,.0200
222222nnnnnn,.0200
222222oooooo,.0200
222222pppppp,.0200
222222qqqqqq,.0200
222222rrrrrr,.0200
222222ssssss,.0200
222222tttttt,.0200
222222uuuuuu,.0200
222222vvvvvv,.0200
222222wwwwww,.0200
222222xxxxxx,.0200
222222yyyyyy,.0200
222222zzzzzz,.0200
222223222223,.0200
222224222224,.0200
222225222225,.0200
22222aa22222,.0200
22222bb22222,.0200
22222cc22222,.0200
22222dd22222,.0200
22222ee22222,.0200
22222ff22222,.0200
22222gg22222,.0200
22222hh22222,.0200
22222ii22222,.0200
22222jj22222,.0200
22222kk22222,.0200
22222ll22222,.0200
22222mm22222,.0200
22222nn22222,.0200
22222oo22222,.0200
22222pp22222,.0200
22222qq22222,.0200
22222rr22222,.0200
22222ss22222,.0200
22222tt22222,.0200
22222uu22222,.0200
22222vs33333,.0002
22222vs55555,.0002
22222vv22222,.0200
22222ww22222,.0200
22222xx22222,.0200
22222yy22222,.0200
22222zz22222,.0200
222233334444,30.6000
2222ok2222ok,.0200
2222oooo2222,.0002
2222xxxx2222,.0002
222333444555,30.6000
222christmas,.0200
222teloos222,2501.0058
23234qwertyu,1.0000
233333233333,.0200
233333333333,.5100
234234234234,.4000
234523452345,.4000
244444244444,.0200
255555255555,.0200
2aaaaaaaaaaa,.0200
2abibseywfpp,1.0000
2bbbbbbbbbbb,.0200
2ccccccccccc,.0200
2ddddddddddd,.0200
2eeeeeeeeeee,.0200
2fffffffffff,.0200
2freeaccount,921.5610
2ggggggggggg,.0200
2hhhhhhhhhhh,.0200
2iiiiiiiiiii,.0200
2jjjjjjjjjjj,.0200
2joo3r3mf1oa,.0002
2kkkkkkkkkkk,.0200
2kqgy5cpnanp,1.0000
2littleshoes,101.0124
2lllllllllll,.0200
2mmmmmmmmmmm,.0200
2nnnnnnnnnnn,.0200
2oo2oo2oo2oo,.0002
2ooo2ooo2ooo,.0002
2ooooo2ooooo,.0002
2ooooooooooo,.0200
2ppppppppppp,.0200
2qqqqqqqqqqq,.0200
2rrrrrrrrrrr,.0200
2sssssssssss,.0200
2telosbarbra,103.0000
2teloswallet,.2000
2ttttttttttt,.0200
2uuuuuuuuuuu,.0200
2vatingagent,.0200
2vvvvvvvvvvv,.0200
2wwwwwwwwwww,.0200
2xnherordefy,1.0000
2xxxxxxxxxxx,.0200
2yyyyyyyyyyy,.0200
2zzzzzzzzzzz,.0200
311111311111,.0200
321321321321,.4000
321christmas,.0200
322222322222,.0200
32hfmp1ml31j,1.0000
333322221111,.4000
333331333331,.0200
333332333332,.0200
333333111111,.0200
333333222222,.0200
333333333333,74.0000
33333333333a,.0200
33333333333b,.0200
33333333333c,.0200
33333333333d,.0200
33333333333e,.0200
33333333333f,.0200
33333333333g,.0200
33333333333h,.0200
33333333333i,.0200
33333333333j,.0200
33333333333k,.0200
33333333333l,.0200
33333333333m,.0200
33333333333n,.0200
33333333333o,.0200
33333333333p,.0200
33333333333q,.0200
33333333333r,.0200
33333333333s,.0200
33333333333t,.0200
33333333333u,.0200
33333333333v,.0200
33333333333w,.0200
33333333333x,.0200
33333333333y,.0200
33333333333z,.0200
3333333333aa,.0200
3333333333bb,.0200
3333333333cc,.0200
3333333333dd,.0200
3333333333ee,.0200
3333333333ff,.0200
3333333333gg,.0200
3333333333hh,.0200
3333333333ii,.0200
3333333333jj,.0200
3333333333kk,.0200
3333333333ll,.0200
3333333333mm,.0200
3333333333nn,.0200
3333333333ok,.0200
3333333333oo,.0200
3333333333pp,.0200
3333333333qq,.0200
3333333333rr,.0200
3333333333ss,.0200
3333333333tt,.0200
3333333333uu,.0200
3333333333vv,.0200
3333333333ww,.0200
3333333333x3,.0200
3333333333xx,.0200
3333333333yy,.0200
3333333333zz,.0200
333333333aaa,.0200
333333333bbb,.0200
333333333ccc,.0200
333333333ddd,.0200
333333333eee,.0200
333333333fff,.0200
333333333ggg,.0200
333333333hhh,.0200
333333333iii,.0200
333333333jjj,.0200
333333333kkk,.0200
333333333lll,.0200
333333333mmm,.0200
333333333nnn,.0200
333333333ooo,.0200
333333333ppp,.0200
333333333qqq,.0200
333333333rrr,.0200
333333333sss,.0200
333333333ttt,.0200
333333333uuu,.0200
333333333vvv,.0200
333333333www,.0200
333333333xxx,.0200
333333333yyy,.0200
333333333zzz,.0200
333333444444,.0200
333333555555,.0200
333333aaaaaa,.0200
333333bbbbbb,.0200
333333cccccc,.0200
333333dddddd,.0200
333333eeeeee,.0200
333333ffffff,.0200
333333gggggg,.0200
333333hhhhhh,.0200
333333iiiiii,.0200
333333jjjjjj,.0200
333333kkkkkk,.0200
333333llllll,.0200
333333mmmmmm,.0200
333333nnnnnn,.0200
333333okokok,.0200
333333oooooo,.0200
333333pppppp,.0200
333333qqqqqq,.0200
333333rrrrrr,.0200
333333ssssss,.0200
333333tttttt,.0200
333333uuuuuu,.0200
333333vvvvvv,.0200
333333wwwwww,.0200
333333xxxxxx,.0200
333333yyyyyy,.0200
333333zzzzzz,.0200
333334333334,.0200
333335333335,.0200
33333aa33333,.0200
33333bb33333,.0200
33333cc33333,.0200
33333dd33333,.0200
33333ee33333,.0200
33333ff33333,.0200
33333gg33333,.0200
33333hh33333,.0200
33333ii33333,.0200
33333jj33333,.0200
33333kk33333,.0200
33333ll33333,.0200
33333mm33333,.0200
33333nn33333,.0200
33333oo33333,.0200
33333pp33333,.0200
33333qq33333,.0200
33333rr33333,.0200
33333ss33333,.0200
33333tt33333,.0200
33333uu33333,.0200
33333vs55555,.0002
33333vv33333,.0200
33333ww33333,.0200
33333xx33333,.0200
33333yy33333,.0200
33333zz33333,.0200
333344445555,.6000
3333ok3333ok,.0200
333444455555,121.2002
333christmas,.0200
333teloos333,2500.0000
344444344444,.0200
355555355555,.0200
3aaaaaaaaaaa,.0200
3bbbbbbbbbbb,.0200
3ccccccccccc,.0200
3ddddddddddd,.0200
3eeeeeeeeeee,.0200
3ff3rv3sc3nt,2.0000
3fffffffffff,.0200
3ggggggggggg,.0200
3hhhhhhhhhhh,.0200
3iiiiiiiiiii,.0200
3ikefcscx1jl,1.0000
3jjjjjjjjjjj,.0200
3kkkkkkkkkkk,.0200
3likesanyrin,2515.0000
3lllllllllll,.0200
3mm5ugbcj3np,1.0000
3mmmmmmmmmmm,.0200
3nnnnnnnnnnn,.0200
3oo3oo3oo3oo,.0002
3ooo3ooo3ooo,.0002
3ooooo3ooooo,.0002
3ooooooooooo,.0200
3phadgpcjcqp,1.0000
3ppppppppppp,.0200
3qqqqqqqqqqq,.0200
3rrrrrrrrrrr,.0200
3sssssssssss,.0200
3teloswallet,.1100
3ttttttttttt,.0200
3uuuuuuuuuuu,.0200
3vatingagent,.0200
3vvvvvvvvvvv,.0200
3wwwwwwwwwww,.0200
3xxxxxxxxxxx,.0200
3yyyyyyyyyyy,.0200
3zzzzzzzzzzz,.0200
411111411111,.0200
422222422222,.0200
433333433333,.0200
4413312wuszt,.0200
444333222111,.4000
444441444441,.0200
444442444442,.0200
444443444443,.0200
444444111111,.0200
444444222222,.0200
444444333333,.0200
444444444444,.1000
44444444444a,.0200
44444444444b,.0200
44444444444c,.0200
44444444444d,.0200
44444444444e,.0200
44444444444f,.0200
44444444444g,.0200
44444444444h,.0200
44444444444i,.0200
44444444444j,.0200
44444444444k,.0200
44444444444l,.0200
44444444444m,.0200
44444444444n,.0200
44444444444o,.0200
44444444444p,.0200
44444444444q,.0200
44444444444r,.0200
44444444444s,.0200
44444444444t,.0200
44444444444u,.0200
44444444444v,.0200
44444444444w,.0200
44444444444x,.0200
44444444444y,.0200
44444444444z,.0200
4444444444aa,.0200
4444444444bb,.0200
4444444444cc,.0200
4444444444dd,.0200
4444444444ee,.0200
4444444444ff,.0200
4444444444gg,.0200
4444444444hh,.0200
4444444444ii,.0200
4444444444jj,.0200
4444444444kk,.0200
4444444444ll,.0200
4444444444mm,.0200
4444444444nn,.0200
4444444444ok,.0200
4444444444oo,.0200
4444444444pp,.0200
4444444444qq,.0200
4444444444rr,.0200
4444444444ss,.0200
4444444444tt,.0200
4444444444uu,.0200
4444444444vv,.0200
4444444444ww,.0200
4444444444xx,.0200
4444444444yy,.0200
4444444444zz,.0200
444444444aaa,.0200
444444444bbb,.0200
444444444ccc,.0200
444444444ddd,.0200
444444444eee,.0200
444444444fff,.0200
444444444ggg,.0200
444444444hhh,.0200
444444444iii,.0200
444444444jjj,.0200
444444444kkk,.0200
444444444lll,.0200
444444444mmm,.0200
444444444nnn,.0200
444444444ooo,.0200
444444444ppp,.0200
444444444qqq,.0200
444444444rrr,.0200
444444444sss,.0200
444444444ttt,.0200
444444444uuu,.0200
444444444vvv,.0200
444444444www,.0200
444444444xxx,.0200
444444444yyy,.0200
444444444zzz,.0200
444444555555,.0200
444444aaaaaa,.0200
444444bbbbbb,.0200
444444cccccc,.0200
444444dddddd,.0200
444444eeeeee,.0200
444444ffffff,.0200
444444gggggg,.0200
444444hhhhhh,.0200
444444iiiiii,.0200
444444jjjjjj,.0200
444444kkkkkk,.0200
444444llllll,.0200
444444mmmmmm,.0200
444444nnnnnn,.0200
444444oooooo,.0200
444444pppppp,.0200
444444qqqqqq,.0200
444444rrrrrr,.0200
444444ssssss,.0200
444444tttttt,.0200
444444uuuuuu,.0200
444444vvvvvv,.0200
444444wwwwww,.0200
444444xxxxxx,.0200
444444yyyyyy,.0200
444444zzzzzz,.0200
444445444445,.0200
44444aa44444,.0200
44444bb44444,.0200
44444cc44444,.0200
44444dd44444,.0200
44444ee44444,.0200
44444ff44444,.0200
44444gg44444,.0200
44444hh44444,.0200
44444ii44444,.0200
44444jj44444,.0200
44444kk44444,.0200
44444ll44444,.0200
44444mm44444,.0200
44444nn44444,.0200
44444oo44444,.0200
44444pp44444,.0200
44444qq44444,.0200
44444rr44444,.0200
44444ss44444,.0200
44444tt44444,.0200
44444uu44444,.0200
44444vv44444,.0200
44444ww44444,.0200
44444xx44444,.0200
44444yy44444,.0200
44444zz44444,.0200
4444ok4444ok,.0200
444christmas,.0200
444teloos444,321.9770
453mxaz3vc1k,1.0000
455555455555,.0200
4aaaaaaaaaaa,.0200
4bbbbbbbbbbb,.0200
4ccccccccccc,.0200
4ddddddddddd,.0200
4eeeeeeeeeee,.0200
4erynalaish4,6.0000
4eu3gbut1rq1,1.0000
4fffffffffff,.0200
4ggggggggggg,.0200
4hhhhhhhhhhh,.0200
4iiiiiiiiiii,.0200
4jjjjjjjjjjj,.0200
4kkkkkkkkkkk,.0200
4lllllllllll,.0200
4mmmmmmmmmmm,.0200
4nnnnnnnnnnn,.0200
4ooooooooooo,.0200
4pmvoynqcsdu,1.0000
4ppppppppppp,.0200
4qk3pszcbufd,1.0000
4qqqqqqqqqqq,.0200
4rpogfmrfikd,1.0000
4rrrrrrrrrrr,.0200
4sssssssssss,.0200
4teloswallet,.0200
4ttttttttttt,.0200
4uuuuuuuuuuu,.0200
4vatingagent,.0200
4vvvvvvvvvvv,.0200
4wwwwwwwwwww,.0200
4xxxxxxxxxxx,.0200
4yyyyyyyyyyy,.0200
4zzzzzzzzzzz,.0200
511111511111,.0200
521111111111,1.0000
521314521314,.0002
521521521234,1.0000
521521521521,.0002
522222522222,.0200
525252525252,.2000
52pupuxwioy3,1.0000
52tqkgidn3hp,1.0000
533333533333,.0200
54321beijing,.0002
54321vs12345,.0002
54321vs54321,.0002
543333333333,.0002
544444544444,.0200
555333222111,.0002
555522221111,.0200
555551111122,.0002
555551555551,.0200
555552555552,.0200
555553555553,.0200
555554555554,.0200
555555111111,.0200
555555222222,.0200
555555333333,.0200
555555444444,.0200
555555555555,.1000
55555555555a,.0200
55555555555b,.0200
55555555555c,.0200
55555555555d,.0200
55555555555e,.0200
55555555555f,.0200
55555555555g,.0200
55555555555h,.0200
55555555555i,.0200
55555555555j,.0200
55555555555k,.0200
55555555555l,.0200
55555555555m,.0200
55555555555n,.0200
55555555555o,.0200
55555555555p,.0200
55555555555q,.0200
55555555555r,.0200
55555555555s,.0200
55555555555t,.0200
55555555555u,.0200
55555555555v,.0200
55555555555w,.0200
55555555555x,.0200
55555555555y,.0200
55555555555z,.0200
5555555555a5,.0200
5555555555aa,.0200
5555555555bb,.0200
5555555555cc,.0200
5555555555dd,.0200
5555555555ee,.0200
5555555555ff,.0200
5555555555gg,.0200
5555555555hh,.0200
5555555555ii,.0200
5555555555jj,.0200
5555555555kk,.0200
5555555555ll,.0200
5555555555mm,.0200
5555555555nn,.0200
5555555555ok,.0200
5555555555oo,.0200
5555555555pp,.0200
5555555555qq,.0200
5555555555rr,.0200
5555555555ss,.0200
5555555555tt,.0200
5555555555uu,.0200
5555555555vv,.0200
5555555555ww,.0200
5555555555xx,.0200
5555555555yy,.0200
5555555555zz,.0200
555555555aaa,.0200
555555555bbb,.0200
555555555ccc,.0200
555555555ddd,.0200
555555555eee,.0200
555555555fff,.0200
555555555ggg,.0200
555555555hhh,.0200
555555555iii,.0200
555555555jjj,.0200
555555555kkk,.0200
555555555lll,.0200
555555555mmm,.0200
555555555nnn,.0200
555555555ooo,.0200
555555555ppp,.0200
555555555qqq,.0200
555555555rrr,.0200
555555555sss,.0200
555555555ttt,.0200
555555555uuu,.0200
555555555vvv,.0200
555555555www,.0200
555555555xxx,.0200
555555555yyy,.0200
555555555zzz,.0200
555555aaaaaa,.0200
555555bbbbbb,.0200
555555cccccc,.0200
555555dddddd,.0200
555555eeeeee,.0200
555555ffffff,.0200
555555gggggg,.0200
555555hhhhhh,.0200
555555iiiiii,.0200
555555jjjjjj,.0200
555555kkkkkk,.0200
555555llllll,.0200
555555mmmmmm,.0200
555555nnnnnn,.0200
555555oooooo,.0200
555555pppppp,.0200
555555qqqqqq,.0200
555555rrrrrr,.0200
555555ssssss,.0200
555555tttttt,.0200
555555uuuuuu,.0200
555555vvvvvv,.0200
555555wwwwww,.0200
555555xxxxxx,.0200
555555yyyyyy,.0200
555555zzzzzz,.0200
55555aa55555,.0200
55555bb55555,.0200
55555cc55555,.0200
55555dd55555,.0200
55555ee55555,.0200
55555ff55555,.0200
55555gg55555,.0200
55555hh55555,.0200
55555ii55555,.0200
55555jj55555,.0200
55555kk55555,.0200
55555ll55555,.0200
55555mm55555,.0200
55555nn55555,.0200
55555oo55555,.0200
55555pp55555,.0200
55555qq55555,.0200
55555rr55555,.0200
55555ss55555,.0200
55555tt55555,.0200
55555uu55555,.0200
55555vv55555,.0200
55555ww55555,.0200
55555xx55555,.0200
55555yy55555,.0200
55555zz55555,.0200
5555iiii5555,.0002
5555ok5555ok,.0200
555christmas,.0200
5aaaaaaaaaaa,.0200
5adiroh5andi,1.0000
5bbbbbbbbbbb,.0200
5ccccccccccc,.0200
5ddddddddddd,.0200
5dteloshasta,5.4000
5eeeeeeeeeee,.0200
5fffffffffff,.0200
5ggggggggggg,.0200
5hhhhhhhhhhh,.0200
5iiiiiiiiiii,.0200
5jjjjjjjjjjj,.0200
5kkkkkkkkkkk,.0200
5lfbzlt1nt2t,1.0000
5lllllllllll,.0200
5mj31sqicprl,1.0000
5mmmmmmmmmmm,.0200
5nnnnnnnnnnn,.0200
5oo5oo5oo5oo,.0002
5ooo5ooo5ooo,.0002
5ooooo5ooooo,.0002
5ooooooooooo,.0200
5ppppppppppp,.0200
5qqqqqqqqqqq,.0200
5rrrrrrrrrrr,.0200
5sssssssssss,.0200
5teloswallet,.0200
5ttttttttttt,.0200
5tvyyb5bhsoe,1.0000
5uuuuuuuuuuu,.0200
5vatingagent,.0200
5vvvvvvvvvvv,.0200
5wwwwwwwwwww,.0200
5xxxxxxxxxxx,.0200
5xzgapm1ptlu,1.0000
5yyyyyyyyyyy,.0200
5zhangxueyou,6.0000
5zzzzzzzzzzz,.0200
a,5.5000
a11111111111,10.2000
a1111111111a,1.0000
a1234512345z,1.0000
a1eosindexio,122.0000
a1oe3ory4y5p,.0200
a1stakesauce,1.0000
a22222222222,.0200
a2222222222a,.0002
a2eosindexio,2.0000
a33333333333,.0200
a3333333333a,.0002
a44444444444,.0200
a55555555555,.0200
a5555555555a,.0002
aa1111111111,.0200
aa2222222222,.0200
aa3333333333,.0200
aa4444444444,.0200
aa5555555555,.0200
aaa111111111,.0200
aaa222222222,.0200
aaa333333333,.0200
aaa444444444,.0200
aaa555555555,.0200
aaaaaa111111,.2000
aaaaaa222222,.2000
aaaaaa333333,.2000
aaaaaa444444,.2000
aaaaaa555555,.2000
aaaaaaaaaaa1,.0200
aaaaaaaaaaa2,.0200
aaaaaaaaaaa3,.0200
aaaaaaaaaaa4,.0200
aaaaaaaaaaa5,.0200
aaaaaaaaaaaa,2.1000
aaaaaaaaaaav,.2000
aaaaaabbbbbb,482.2504
aaaaaacccccc,.0200
aaaaaadddddd,.0200
aaaaaaeeeeee,.0200
aaaaaaffffff,.0200
aaaaaagggggg,.0200
aaaaaahhhhhh,.0200
aaaaaaiiiiii,.0200
aaaaaajjjjjj,.0200
aaaaaakkkkkk,.0200
aaaaaallllll,.0200
aaaaaammmmmm,.0200
aaaaaannnnnn,.0200
aaaaaaoooooo,.0200
aaaaaapppppp,.0200
aaaaaaqqqqqq,.0200
aaaaaarrrrrr,.0200
aaaaaassssss,.0200
aaaaaatttttt,.0200
aaaaaauuuuuu,.0200
